Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2009-02-02 03:00:00,981.98,-2.51,272.06,-5.58,79.3,5.07,4.02,1.05,2.55,4.1,1261.99,1.73,3.88,41.37
2009-02-02 04:00:00,981.82,-2.85,271.73,-5.8,80.0,4.95,3.96,0.99,2.51,4.03,1263.39,0.75,1.63,60.77
2009-02-02 05:00:00,981.77,-3.3,271.28,-5.91,82.0,4.79,3.92,0.86,2.49,4.0,1265.44,1.04,1.63,144.0
2009-02-02 06:00:00,981.76,-3.79,270.79,-6.1,83.9,4.61,3.87,0.74,2.45,3.94,1267.76,0.53,1.13,210.2
2009-02-02 07:00:00,981.63,-4.48,270.11,-6.44,86.1,4.38,3.77,0.61,2.39,3.84,1270.89,0.51,1.25,9.41
2009-02-02 08:00:00,982.13,-5.01,269.54,-6.64,88.2,4.21,3.71,0.5,2.35,3.78,1274.07,0.2,0.63,328.5
2009-02-02 09:00:00,982.45,-3.8,270.73,-6.02,84.5,4.61,3.89,0.71,2.47,3.96,1268.7,0.28,0.88,144.8
2009-02-02 10:00:00,982.0,-1.66,272.92,-5.19,76.7,5.41,4.15,1.26,2.63,4.22,1257.99,0.5,1.0,102.3
2009-02-02 11:00:00,981.69,-0.64,273.97,-4.67,74.0,5.83,4.31,1.52,2.74,4.39,1252.8,1.14,1.63,169.5
2009-02-02 12:00:00,980.78,0.43,275.11,-3.75,73.4,6.3,4.63,1.68,2.94,4.72,1246.59,0.96,1.5,174.2
2009-02-02 13:00:00,980.17,2.27,277.02,-2.68,69.65,7.2,5.01,2.18,3.19,5.11,1237.3,1.32,2.25,183.8
2009-02-02 14:00:00,979.3,2.98,277.79,-2.28,68.23,7.57,5.16,2.4,3.29,5.27,1232.97,1.25,2.25,146.7
2009-02-02 15:00:00,978.53,3.71,278.59,-1.32,69.56,7.97,5.55,2.43,3.53,5.67,1228.56,2.92,5.88,74.2
2009-02-02 16:00:00,977.78,2.87,277.81,-1.56,72.5,7.51,5.45,2.07,3.47,5.57,1231.39,2.77,5.13,77.8
2009-02-02 17:00:00,977.34,2.2,277.17,-1.53,76.2,7.16,5.46,1.7,3.48,5.58,1233.82,2.61,4.75,61.7
2009-02-02 18:00:00,977.67,1.48,276.42,-1.49,80.5,6.8,5.47,1.33,3.49,5.6,1237.46,1.23,2.13,48.19
2009-02-02 19:00:00,977.57,1.03,275.98,-1.56,82.7,6.58,5.45,1.14,3.47,5.57,1239.38,1.04,1.88,65.67
2009-02-02 20:00:00,977.22,0.38,275.35,-1.77,85.4,6.28,5.36,0.92,3.42,5.49,1241.94,1.71,2.38,352.4
2009-02-02 21:00:00,977.22,0.21,275.18,-1.69,87.0,6.2,5.4,0.81,3.44,5.52,1242.68,1.49,2.38,10.14
2009-02-02 22:00:00,976.96,-0.17,274.81,-1.89,88.1,6.03,5.31,0.72,3.39,5.44,1244.14,0.3,0.88,143.4
2009-02-02 23:00:00,976.59,-0.6,274.42,-1.85,91.2,5.85,5.33,0.51,3.4,5.46,1245.59,0.4,0.88,244.8
2009-02-03 00:00:00,976.35,-0.9,274.13,-2.11,91.4,5.72,5.23,0.49,3.34,5.35,1246.71,0.1,0.63,101.4
2009-02-03 01:00:00,975.96,-1.79,273.26,-2.71,93.4,5.35,5.0,0.35,3.19,5.12,1250.43,0.19,0.75,152.2
2009-02-03 02:00:00,975.51,-2.07,273.02,-2.73,95.2,5.25,4.99,0.25,3.19,5.12,1251.13,0.67,1.13,17.33
2009-02-03 03:00:00,975.08,-2.48,272.64,-3.07,95.7,5.09,4.87,0.22,3.11,4.99,1252.54,0.26,0.88,234.9
2009-02-03 04:00:00,974.84,-2.73,272.41,-3.24,96.2,4.99,4.8,0.19,3.07,4.93,1253.4,0.13,0.5,78.6
2009-02-03 05:00:00,974.64,-2.85,272.31,-3.34,96.4,4.95,4.77,0.18,3.05,4.9,1253.72,0.39,1.75,21.75
2009-02-03 06:00:00,974.46,-2.8,272.36,-3.32,96.2,4.97,4.78,0.19,3.05,4.9,1253.29,0.21,0.5,138.8
2009-02-03 07:00:00,974.42,-2.98,272.19,-3.51,96.1,4.9,4.71,0.19,3.01,4.83,1254.08,0.33,0.75,90.7
2009-02-03 08:00:00,974.66,-3.28,271.87,-3.89,95.5,4.79,4.58,0.22,2.93,4.7,1255.85,0.26,0.63,198.2
2009-02-03 09:00:00,974.34,-2.02,273.16,-2.9,93.7,5.26,4.93,0.33,3.15,5.06,1249.46,0.36,0.63,45.5
2009-02-03 10:00:00,974.33,-0.97,274.22,-2.5,89.3,5.69,5.08,0.61,3.25,5.21,1244.55,0.13,0.38,122.5
2009-02-03 11:00:00,974.26,0.41,275.62,-1.82,84.9,6.29,5.34,0.95,3.42,5.49,1238.02,0.23,0.75,83.4
2009-02-03 12:00:00,974.14,1.19,276.41,-1.09,84.7,6.66,5.64,1.02,3.61,5.79,1234.22,0.28,0.63,174.8
2009-02-03 13:00:00,973.78,3.07,278.34,-0.22,78.9,7.62,6.01,1.61,3.85,6.17,1225.19,0.44,0.88,128.2
2009-02-03 14:00:00,973.37,3.96,279.27,0.13,76.0,8.11,6.17,1.95,3.95,6.34,1220.67,0.81,1.88,12.2
2009-02-03 15:00:00,972.69,7.64,283.03,1.13,63.26,10.48,6.63,3.85,4.25,6.81,1203.61,0.94,1.38,207.7
2009-02-03 16:00:00,972.57,5.57,280.96,0.5,69.73,9.08,6.33,2.75,4.06,6.51,1212.54,0.44,1.13,204.8
2009-02-03 17:00:00,972.54,4.46,279.84,0.25,74.0,8.4,6.22,2.19,3.99,6.4,1217.4,0.34,0.63,70.0
2009-02-03 18:00:00,972.5,2.65,278.02,-0.15,81.7,7.4,6.04,1.35,3.87,6.21,1225.42,0.68,1.0,46.95
2009-02-03 19:00:00,972.66,1.49,276.83,-0.56,86.2,6.8,5.86,0.94,3.76,6.03,1230.91,0.25,0.63,127.7
2009-02-03 20:00:00,972.79,0.04,275.37,-1.26,90.9,6.13,5.57,0.56,3.57,5.73,1237.71,1.85,2.38,240.6
2009-02-03 21:00:00,972.77,-0.73,274.59,-1.68,93.2,5.79,5.4,0.39,3.46,5.55,1241.28,0.44,0.88,182.5
2009-02-03 22:00:00,972.85,-1.67,273.63,-2.38,94.9,5.4,5.13,0.28,3.28,5.27,1245.83,0.68,1.13,218.3
2009-02-03 23:00:00,972.77,-2.13,273.18,-2.68,96.0,5.22,5.01,0.21,3.21,5.15,1247.9,0.77,1.13,217.0
2009-02-04 00:00:00,972.68,-2.64,272.67,-3.06,96.9,5.03,4.87,0.16,3.12,5.01,1250.2,0.11,0.5,137.6
2009-02-04 01:00:00,972.38,-2.99,272.35,-3.38,97.1,4.9,4.76,0.14,3.05,4.89,1251.46,0.19,0.63,199.9
2009-02-04 02:00:00,972.3,-3.41,271.92,-3.75,97.5,4.74,4.63,0.12,2.96,4.76,1253.41,0.59,1.13,184.5
2009-02-04 03:00:00,972.42,-3.83,271.49,-4.14,97.7,4.6,4.49,0.11,2.88,4.62,1255.58,0.77,1.25,210.2
2009-02-04 04:00:00,972.35,-4.17,271.15,-4.45,97.9,4.48,4.39,0.09,2.81,4.51,1257.13,0.68,1.25,216.5
2009-02-04 05:00:00,972.04,-4.4,270.94,-4.67,98.0,4.4,4.31,0.09,2.77,4.44,1257.84,0.68,1.38,213.5
2009-02-04 06:00:00,971.96,-4.72,270.64,-5.0,97.9,4.3,4.21,0.09,2.7,4.33,1259.25,1.1,1.5,202.9
2009-02-04 07:00:00,972.01,-4.79,270.56,-5.02,98.2,4.28,4.2,0.08,2.69,4.32,1259.64,0.95,1.88,187.0
2009-02-04 08:00:00,972.21,-4.83,270.5,-5.08,98.1,4.26,4.18,0.08,2.68,4.3,1260.11,0.58,1.0,223.0
2009-02-04 09:00:00,972.53,-4.8,270.51,-5.09,97.8,4.27,4.18,0.09,2.68,4.3,1260.38,0.68,1.13,220.2
2009-02-04 10:00:00,972.52,-3.14,272.18,-3.52,97.2,4.84,4.71,0.14,3.02,4.84,1252.4,0.43,1.5,113.2
2009-02-04 11:00:00,972.5,-1.39,273.95,-1.97,95.8,5.52,5.28,0.23,3.39,5.43,1244.01,0.37,0.88,95.3
2009-02-04 12:00:00,972.16,0.35,275.73,-0.81,91.9,6.27,5.76,0.51,3.69,5.92,1235.44,0.74,1.38,130.4
2009-02-04 13:00:00,971.85,4.31,279.74,0.52,76.3,8.32,6.34,1.97,4.07,6.53,1217.15,0.67,1.63,143.9
2009-02-04 14:00:00,971.37,4.32,279.8,0.15,74.2,8.32,6.18,2.15,3.96,6.36,1216.55,1.63,2.38,35.73
2009-02-04 15:00:00,971.1,4.43,279.93,0.49,75.5,8.39,6.33,2.05,4.07,6.52,1215.68,2.07,2.63,20.57
2009-02-04 16:00:00,971.04,3.67,279.16,0.29,78.5,7.95,6.24,1.71,4.01,6.42,1219.0,0.9,1.63,345.9
2009-02-04 17:00:00,971.22,1.93,277.39,-0.21,85.7,7.02,6.02,1.0,3.86,6.2,1227.04,1.11,1.75,342.0
2009-02-04 18:00:00,971.81,1.08,276.49,-0.51,89.1,6.61,5.89,0.72,3.78,6.06,1231.65,0.8,1.75,9.84
2009-02-04 19:00:00,971.93,0.22,275.61,-1.18,90.3,6.2,5.6,0.6,3.59,5.76,1235.83,0.34,0.75,32.93
2009-02-04 20:00:00,972.17,0.07,275.45,-1.07,92.0,6.14,5.65,0.49,3.62,5.81,1236.76,0.22,0.75,132.4
2009-02-04 21:00:00,972.51,-0.38,274.97,-1.33,93.2,5.94,5.54,0.4,3.55,5.7,1239.27,0.83,1.5,211.8
2009-02-04 22:00:00,972.52,-0.28,275.07,-0.99,94.9,5.99,5.68,0.31,3.64,5.84,1238.77,1.31,2.63,194.2
2009-02-04 23:00:00,972.42,-0.04,275.31,-0.64,95.7,6.09,5.83,0.26,3.74,5.99,1237.51,1.08,1.88,211.5
2009-02-05 00:00:00,972.48,0.78,276.14,0.19,95.8,6.47,6.19,0.27,3.97,6.37,1233.68,1.32,2.0,188.5
2009-02-05 01:00:00,972.65,0.17,275.5,-0.41,95.9,6.18,5.93,0.25,3.8,6.1,1236.81,1.26,3.0,135.2
2009-02-05 02:00:00,972.45,-0.3,275.04,-0.68,97.3,5.97,5.81,0.16,3.73,5.98,1238.74,1.59,2.38,188.0
2009-02-05 03:00:00,972.85,0.08,275.4,-0.22,97.8,6.14,6.01,0.14,3.85,6.18,1237.4,1.51,2.25,204.1
2009-02-05 04:00:00,972.72,-0.36,274.96,-0.67,97.8,5.95,5.82,0.13,3.73,5.98,1239.36,1.96,2.75,201.7
2009-02-05 05:00:00,972.65,-1.04,274.28,-1.3,98.1,5.66,5.55,0.11,3.56,5.71,1242.49,2.2,3.5,161.7
2009-02-05 06:00:00,972.42,-1.1,274.24,-1.31,98.5,5.63,5.55,0.08,3.56,5.71,1242.47,1.49,2.25,202.3
2009-02-05 07:00:00,972.48,-1.46,273.88,-1.68,98.4,5.49,5.4,0.09,3.46,5.55,1244.26,2.14,2.88,205.7
2009-02-05 08:00:00,972.43,-1.23,274.11,-1.45,98.4,5.58,5.49,0.09,3.52,5.65,1243.1,2.16,3.38,187.2
2009-02-05 09:00:00,972.32,0.52,275.89,-0.3,94.2,6.35,5.98,0.37,3.83,6.15,1234.75,1.1,2.0,194.9
2009-02-05 10:00:00,972.59,0.74,276.09,-0.69,90.1,6.45,5.81,0.64,3.72,5.97,1234.2,1.96,3.25,161.4
2009-02-05 11:00:00,972.36,2.1,277.47,-0.17,84.9,7.11,6.03,1.07,3.87,6.21,1227.72,1.79,3.13,148.6
2009-02-05 12:00:00,972.18,4.01,279.42,0.71,79.0,8.14,6.43,1.71,4.13,6.62,1218.82,1.5,2.25,151.9
2009-02-05 13:00:00,971.72,5.38,280.83,1.1,73.8,8.96,6.61,2.35,4.24,6.81,1212.19,1.44,2.38,145.0
2009-02-05 14:00:00,970.92,6.3,281.83,1.02,68.82,9.55,6.58,2.98,4.22,6.77,1207.21,2.46,3.38,168.2
2009-02-05 15:00:00,971.08,6.34,281.86,1.33,70.2,9.58,6.73,2.86,4.32,6.93,1207.14,1.74,2.38,188.6
2009-02-05 16:00:00,971.28,5.35,280.84,1.46,75.9,8.95,6.79,2.16,4.36,6.99,1211.66,2.38,3.38,179.7
2009-02-05 17:00:00,971.19,4.38,279.87,0.79,77.4,8.36,6.47,1.89,4.15,6.66,1215.95,2.11,3.88,212.3
2009-02-05 18:00:00,971.68,4.77,280.22,-0.42,68.96,8.59,5.92,2.67,3.8,6.09,1215.13,3.12,3.88,195.1
2009-02-05 19:00:00,971.74,4.14,279.58,-0.44,72.0,8.22,5.92,2.3,3.8,6.09,1217.96,1.21,2.38,141.3
2009-02-05 20:00:00,971.38,2.92,278.38,-0.78,76.5,7.54,5.77,1.77,3.7,5.94,1222.94,2.56,3.13,180.3
2009-02-05 21:00:00,971.61,1.77,277.2,-1.11,81.1,6.94,5.63,1.31,3.61,5.79,1228.44,1.48,2.13,204.1
2009-02-05 22:00:00,971.63,0.58,276.0,-1.43,86.3,6.37,5.5,0.87,3.53,5.66,1233.85,2.02,2.88,198.7
2009-02-05 23:00:00,971.51,0.3,275.73,-1.4,88.3,6.24,5.51,0.73,3.54,5.67,1234.97,1.99,3.38,175.4
2009-02-06 00:00:00,971.67,0.78,276.2,-1.1,87.2,6.46,5.64,0.83,3.62,5.8,1232.94,1.89,2.75,190.2
2009-02-06 01:00:00,971.09,0.53,275.99,-1.14,88.5,6.35,5.62,0.73,3.61,5.78,1233.34,1.56,2.5,215.2
2009-02-06 02:00:00,970.97,-0.61,274.86,-1.88,91.1,5.84,5.32,0.52,3.42,5.48,1238.48,2.38,3.5,175.2
2009-02-06 03:00:00,970.74,-1.13,274.35,-2.05,93.4,5.62,5.25,0.37,3.37,5.41,1240.58,2.09,3.13,207.6
2009-02-06 04:00:00,970.65,-0.79,274.71,-1.86,92.4,5.77,5.33,0.44,3.42,5.49,1238.86,2.53,3.38,208.5
2009-02-06 05:00:00,970.53,-0.42,275.08,-1.63,91.5,5.92,5.42,0.5,3.48,5.58,1237.02,2.41,3.5,194.0
2009-02-06 06:00:00,970.33,-0.44,275.08,-1.76,90.7,5.92,5.37,0.55,3.45,5.53,1236.85,1.56,3.38,195.8
2009-02-06 07:00:00,970.21,-0.1,275.44,-1.62,89.4,6.07,5.42,0.64,3.48,5.59,1235.13,1.1,2.38,196.2
2009-02-06 08:00:00,970.0,0.04,275.59,-1.13,91.8,6.12,5.62,0.5,3.61,5.8,1234.17,0.64,2.0,111.0
2009-02-06 09:00:00,969.36,0.35,275.95,-1.12,89.8,6.26,5.63,0.64,3.62,5.8,1231.94,0.54,1.25,183.9
2009-02-06 10:00:00,969.25,1.63,277.26,-0.43,86.1,6.87,5.92,0.96,3.81,6.11,1225.9,1.27,2.75,29.09
2009-02-06 11:00:00,969.5,1.65,277.26,-0.24,87.2,6.89,6.0,0.88,3.86,6.19,1226.08,1.39,2.75,167.7
2009-02-06 12:00:00,969.19,2.79,278.43,0.53,85.0,7.47,6.35,1.12,4.08,6.55,1220.5,0.55,1.13,234.4
2009-02-06 13:00:00,968.35,6.3,282.04,1.42,70.9,9.55,6.77,2.78,4.36,6.99,1203.92,1.15,1.88,174.5
2009-02-06 14:00:00,967.7,8.96,284.78,1.66,60.1,11.46,6.89,4.57,4.44,7.12,1191.7,1.34,2.0,187.6
2009-02-06 15:00:00,966.76,8.55,284.45,1.84,62.59,11.15,6.98,4.17,4.5,7.22,1192.23,2.1,2.63,359.2
2009-02-06 16:00:00,966.49,7.62,283.53,1.74,66.23,10.46,6.93,3.53,4.47,7.17,1195.86,2.32,3.38,348.9
2009-02-06 17:00:00,966.57,6.94,282.83,1.65,68.97,9.98,6.89,3.1,4.44,7.12,1198.9,2.3,2.63,14.67
2009-02-06 18:00:00,966.43,5.62,281.51,1.46,74.5,9.11,6.79,2.32,4.38,7.03,1204.44,0.15,0.5,101.3
2009-02-06 19:00:00,966.2,4.77,280.67,0.64,74.5,8.59,6.4,2.19,4.13,6.62,1208.03,1.8,2.75,203.7
2009-02-06 20:00:00,965.91,3.8,279.72,0.09,76.6,8.02,6.15,1.88,3.97,6.36,1211.99,0.98,1.5,180.7
2009-02-06 21:00:00,965.36,2.1,278.05,-0.18,84.8,7.11,6.03,1.08,3.89,6.24,1218.86,1.22,2.75,31.99
2009-02-06 22:00:00,965.14,1.79,277.75,-0.65,83.8,6.95,5.83,1.13,3.76,6.04,1220.05,2.68,3.63,211.5
2009-02-06 23:00:00,964.36,1.08,277.1,-1.26,84.3,6.6,5.57,1.04,3.6,5.77,1222.35,0.51,1.25,213.6
2009-02-07 00:00:00,963.93,0.82,276.87,-1.79,82.6,6.48,5.35,1.13,3.46,5.55,1223.06,1.27,1.88,220.3
2009-02-07 01:00:00,963.24,-0.08,276.02,-2.19,85.6,6.07,5.2,0.87,3.36,5.4,1226.28,0.66,1.5,176.9
2009-02-07 02:00:00,962.96,0.03,276.16,-2.19,84.9,6.12,5.2,0.92,3.36,5.4,1225.42,0.85,2.13,171.0
2009-02-07 03:00:00,962.56,-0.91,275.24,-2.22,90.8,5.71,5.19,0.53,3.36,5.39,1229.15,0.14,0.63,180.9
2009-02-07 04:00:00,961.8,-1.36,274.84,-2.62,91.1,5.53,5.04,0.49,3.26,5.24,1230.29,0.48,0.75,201.2
2009-02-07 05:00:00,962.03,-2.0,274.18,-2.89,93.6,5.27,4.93,0.34,3.2,5.13,1233.54,0.36,1.0,153.7
2009-02-07 06:00:00,961.84,-2.26,273.93,-3.1,93.9,5.17,4.86,0.32,3.15,5.05,1234.5,0.82,1.88,173.5
2009-02-07 07:00:00,961.33,-1.89,274.34,-2.57,95.1,5.31,5.05,0.26,3.28,5.26,1232.09,0.58,1.0,172.9
2009-02-07 08:00:00,961.29,-1.87,274.37,-2.6,94.7,5.32,5.04,0.28,3.27,5.25,1231.92,0.34,1.0,278.8
2009-02-07 09:00:00,961.15,-1.36,274.9,-2.25,93.6,5.53,5.18,0.35,3.36,5.38,1229.37,0.92,1.5,176.5
2009-02-07 10:00:00,961.12,-0.74,275.53,-1.97,91.3,5.79,5.28,0.5,3.43,5.5,1226.47,0.94,2.0,168.8
2009-02-07 11:00:00,960.51,1.11,277.45,-1.1,85.1,6.62,5.63,0.99,3.66,5.87,1217.27,0.51,1.13,209.4
2009-02-07 12:00:00,960.63,2.63,278.97,-0.55,79.5,7.38,5.87,1.51,3.81,6.11,1210.62,0.64,1.63,358.1
2009-02-07 13:00:00,959.96,5.15,281.58,0.46,71.6,8.82,6.31,2.5,4.1,6.58,1198.62,1.37,2.0,4.76
2009-02-07 14:00:00,959.92,5.82,282.26,0.72,69.62,9.24,6.43,2.81,4.18,6.7,1195.61,0.72,1.88,180.5
2009-02-07 15:00:00,960.12,4.93,281.34,0.85,74.8,8.69,6.5,2.19,4.22,6.77,1199.67,1.89,3.0,323.8
2009-02-07 16:00:00,960.74,3.89,280.24,0.77,80.0,8.07,6.46,1.61,4.19,6.72,1204.96,1.58,2.5,258.3
2009-02-07 17:00:00,961.06,3.53,279.85,1.06,83.8,7.87,6.59,1.27,4.28,6.86,1206.88,0.8,1.38,30.23
2009-02-07 18:00:00,961.61,3.46,279.73,0.9,83.3,7.83,6.52,1.31,4.23,6.78,1207.92,1.5,2.5,247.8
2009-02-07 19:00:00,961.71,3.07,279.33,0.9,85.6,7.62,6.52,1.1,4.23,6.78,1209.73,0.94,1.5,231.6
2009-02-07 20:00:00,962.71,3.13,279.31,1.34,88.0,7.65,6.73,0.92,4.36,6.99,1210.63,0.91,2.13,224.5
2009-02-07 21:00:00,963.37,3.11,279.23,1.55,89.5,7.64,6.84,0.8,4.43,7.1,1211.52,2.36,4.13,249.2
2009-02-07 22:00:00,964.22,2.64,278.69,1.1,89.5,7.39,6.61,0.78,4.28,6.86,1214.73,3.26,5.63,260.7
2009-02-07 23:00:00,964.83,2.46,278.46,0.72,88.2,7.3,6.43,0.86,4.16,6.67,1216.39,3.49,4.88,260.0
2009-02-08 00:00:00,965.76,2.21,278.12,0.64,89.3,7.16,6.4,0.77,4.13,6.62,1218.71,1.98,3.75,255.4
2009-02-08 01:00:00,966.08,1.97,277.85,0.75,91.6,7.04,6.45,0.59,4.16,6.68,1220.15,2.45,4.38,247.5
2009-02-08 02:00:00,966.8,1.9,277.73,0.42,89.9,7.01,6.3,0.71,4.06,6.52,1221.44,3.32,5.0,269.7
2009-02-08 03:00:00,967.15,1.63,277.43,0.19,90.1,6.87,6.19,0.68,3.99,6.4,1223.13,2.38,4.63,254.1
2009-02-08 04:00:00,967.89,1.36,277.1,0.09,91.2,6.74,6.15,0.59,3.96,6.35,1225.28,2.61,5.5,253.6
2009-02-08 05:00:00,968.75,1.19,276.85,-0.23,90.2,6.66,6.01,0.65,3.87,6.2,1227.2,2.77,5.75,290.2
2009-02-08 06:00:00,969.82,0.92,276.5,-0.49,90.2,6.53,5.89,0.64,3.79,6.08,1229.81,1.54,3.75,290.7
2009-02-08 07:00:00,970.86,0.36,275.84,-2.3,82.2,6.27,5.15,1.12,3.31,5.31,1234.02,2.65,6.13,255.8
2009-02-08 08:00:00,971.92,0.1,275.49,-3.91,74.3,6.15,4.57,1.58,2.93,4.7,1236.85,1.32,3.13,349.6
2009-02-08 09:00:00,972.46,0.44,275.79,-3.85,72.8,6.3,4.59,1.71,2.94,4.72,1236.0,1.65,2.88,249.1
2009-02-08 10:00:00,973.27,0.96,276.25,-3.76,70.6,6.55,4.62,1.92,2.96,4.75,1234.66,1.93,3.63,266.7
2009-02-08 11:00:00,973.93,1.67,276.92,-4.33,64.2,6.89,4.43,2.47,2.83,4.54,1232.37,3.21,6.13,282.1
2009-02-08 12:00:00,974.6,2.17,277.36,-4.02,63.46,7.14,4.53,2.61,2.9,4.65,1230.95,3.0,7.75,271.5
2009-02-08 13:00:00,975.14,1.97,277.12,-3.49,67.0,7.04,4.72,2.32,3.01,4.84,1232.45,2.26,4.13,276.8
2009-02-08 14:00:00,975.35,2.07,277.2,-4.42,61.99,7.09,4.4,2.7,2.81,4.51,1232.4,2.8,4.88,280.5
2009-02-08 15:00:00,975.74,2.65,277.75,-4.34,59.86,7.39,4.43,2.97,2.83,4.54,1230.31,2.49,4.5,290.9
2009-02-08 16:00:00,976.29,3.03,278.09,-4.22,58.74,7.6,4.46,3.13,2.85,4.57,1229.27,1.75,3.38,273.9
2009-02-08 17:00:00,976.89,1.59,276.59,-4.45,64.0,6.85,4.39,2.47,2.8,4.49,1236.52,0.96,2.38,204.8
2009-02-08 18:00:00,977.66,0.97,275.91,-4.54,66.52,6.55,4.36,2.19,2.78,4.46,1240.31,0.76,1.25,180.2
2009-02-08 19:00:00,978.21,0.8,275.69,-4.63,66.82,6.47,4.33,2.15,2.76,4.42,1241.78,0.96,1.75,220.9
2009-02-08 20:00:00,978.76,0.21,275.05,-4.62,69.83,6.2,4.33,1.87,2.76,4.42,1245.17,1.45,2.5,227.1
2009-02-08 21:00:00,979.11,-0.58,274.23,-4.91,72.4,5.85,4.24,1.62,2.7,4.33,1249.28,1.39,2.38,195.2
2009-02-08 22:00:00,979.89,-0.81,273.94,-5.1,72.5,5.76,4.17,1.58,2.65,4.26,1251.33,1.12,1.75,166.6
2009-02-08 23:00:00,980.13,-1.34,273.39,-5.1,75.4,5.54,4.18,1.36,2.65,4.26,1254.08,0.9,1.63,180.9
2009-02-09 00:00:00,980.43,-2.34,272.35,-5.42,79.3,5.14,4.08,1.06,2.59,4.16,1259.17,1.45,2.25,190.4
2009-02-09 01:00:00,980.69,-2.82,271.85,-5.42,82.2,4.96,4.08,0.88,2.59,4.16,1261.74,1.24,2.63,173.3
2009-02-09 02:00:00,980.88,-2.98,271.68,-5.19,84.6,4.9,4.15,0.75,2.63,4.23,1262.67,1.07,1.88,193.0
2009-02-09 03:00:00,980.89,-2.61,272.05,-4.86,84.4,5.04,4.25,0.79,2.7,4.34,1260.91,1.0,1.5,218.0
2009-02-09 04:00:00,980.95,-2.7,271.95,-4.99,84.1,5.01,4.21,0.8,2.67,4.29,1261.44,0.91,1.75,185.9
2009-02-09 05:00:00,981.07,-2.41,272.24,-4.68,84.3,5.11,4.31,0.8,2.74,4.39,1260.19,0.67,1.13,186.8
2009-02-09 06:00:00,981.15,-2.19,272.45,-4.54,83.8,5.2,4.36,0.84,2.77,4.44,1259.26,0.57,1.0,109.7
2009-02-09 07:00:00,981.16,-0.86,273.78,-3.93,79.6,5.73,4.56,1.17,2.9,4.65,1253.03,3.0,4.63,202.8
2009-02-09 08:00:00,981.45,-0.82,273.8,-4.05,78.6,5.75,4.52,1.23,2.87,4.61,1253.22,2.23,3.25,173.6
2009-02-09 09:00:00,981.51,-0.04,274.58,-3.86,75.3,6.09,4.59,1.5,2.91,4.67,1249.68,4.6,6.38,210.6
2009-02-09 10:00:00,982.03,0.5,275.08,-3.83,72.6,6.34,4.6,1.74,2.92,4.68,1247.87,4.96,6.75,210.8
2009-02-09 11:00:00,981.88,1.49,276.09,-4.29,65.29,6.8,4.44,2.36,2.82,4.52,1243.28,6.31,8.88,209.7
2009-02-09 12:00:00,981.52,2.19,276.82,-4.45,61.35,7.15,4.39,2.76,2.79,4.47,1239.7,4.97,8.25,195.1
2009-02-09 13:00:00,980.94,2.3,276.98,-5.26,57.21,7.21,4.13,3.09,2.62,4.21,1238.57,6.37,8.5,202.3
2009-02-09 14:00:00,980.76,2.06,276.75,-5.25,58.22,7.09,4.13,2.96,2.62,4.21,1239.43,5.19,7.38,199.8
2009-02-09 15:00:00,980.21,3.01,277.75,-4.41,57.99,7.59,4.4,3.19,2.8,4.49,1234.34,5.89,8.5,180.8
2009-02-09 16:00:00,979.83,1.97,276.73,-4.9,60.23,7.04,4.24,2.8,2.7,4.33,1238.62,5.53,8.13,202.6
2009-02-09 17:00:00,979.49,1.86,276.65,-4.89,60.76,6.99,4.24,2.74,2.7,4.33,1238.68,7.35,10.25,209.5
2009-02-09 18:00:00,979.18,0.87,275.68,-4.42,67.59,6.51,4.4,2.11,2.8,4.49,1242.68,6.2,7.75,209.7
2009-02-09 19:00:00,978.93,0.14,274.97,-4.2,72.5,6.17,4.47,1.7,2.85,4.57,1245.65,2.98,3.75,172.3
2009-02-09 20:00:00,978.09,-0.34,274.55,-4.31,74.4,5.96,4.43,1.53,2.82,4.53,1246.77,2.04,2.75,188.6
2009-02-09 21:00:00,977.07,-0.57,274.4,-4.19,76.4,5.86,4.48,1.38,2.85,4.58,1246.5,2.38,3.0,190.8
2009-02-09 22:00:00,976.14,-0.44,274.61,-4.04,76.5,5.92,4.53,1.39,2.89,4.64,1244.68,1.45,2.38,176.4
2009-02-09 23:00:00,974.7,-0.38,274.79,-3.86,77.2,5.94,4.59,1.35,2.93,4.71,1242.53,2.51,3.25,196.5
2009-02-10 00:00:00,973.46,-0.13,275.14,-3.57,77.5,6.05,4.69,1.36,3.0,4.82,1239.77,2.91,3.75,193.4
2009-02-10 01:00:00,972.28,-0.57,274.79,-1.96,90.3,5.86,5.29,0.57,3.39,5.44,1240.0,2.25,3.63,203.4
2009-02-10 02:00:00,970.86,-0.23,275.25,-1.1,93.8,6.01,5.63,0.37,3.62,5.8,1236.47,3.45,5.13,182.9
2009-02-10 03:00:00,969.6,-0.83,274.75,-1.38,96.0,5.75,5.52,0.23,3.55,5.69,1237.61,3.83,5.13,175.7
2009-02-10 04:00:00,967.7,-0.85,274.88,-1.19,97.5,5.74,5.6,0.14,3.61,5.78,1235.23,3.8,6.13,172.0
